"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","city"
16276,"B&B Calisto6 great location in Rome",3280,"Andrea",NA,"I Centro Storico",41.88919,12.47107,"Private room",32,1,6,"2015-06-18",0.05,3,360,"rome"
17604,"2bdr Apartment 150mOstia Rome Beach",2330,"Barbara",NA,"X Ostia/Acilia",41.73469,12.2712,"Entire home/apt",75,3,3,"2019-04-30",0.04,3,179,"rome"
19965,"5 MIN WALK TO S.PETER'S BASILICA SQUARE 2 BEDROOMS",75450,"Sasa",NA,"I Centro Storico",41.90722,12.45199,"Entire home/apt",73,3,55,"2019-10-29",0.49,8,364,"rome"
19967,"ONLY 5 MIN WALK TO S.PETER'S BASILICA SQUARE 2 BDR",75450,"Sasa",NA,"I Centro Storico",41.90729,12.45408,"Entire home/apt",70,3,31,"2019-09-10",0.34,8,365,"rome"
20534,"Trastevere - Cedro 1 Terrace Apartment (1 Bedroom)",77540,"Sabrina",NA,"I Centro Storico",41.88992,12.46823,"Entire home/apt",87,3,45,"2019-09-11",0.35,5,358,"rome"
20587,"Trastevere - Cedro 4 Terrace Apartment (2 Bedroom)",77540,"Sabrina",NA,"I Centro Storico",41.88992,12.46823,"Entire home/apt",100,3,58,"2020-03-07",0.45,5,325,"rome"
20606,"Your own home in St. Peter, Rome",77932,"Giovanna",NA,"XIII Aurelia",41.89689,12.45695,"Entire home/apt",100,2,70,"2020-10-21",0.55,3,2,"rome"
20699,"Vintage Suite w/ Private Bath & AC",78287,"Frank & Soledad",NA,"I Centro Storico",41.89291,12.50531,"Private room",50,1,390,"2020-09-30",3.05,8,311,"rome"
21193,"BLUE DOUBLE ROOM WITH TERRACE",80755,"Marianna",NA,"I Centro Storico",41.91029,12.44703,"Private room",70,2,14,"2019-11-12",0.11,4,365,"rome"
21249,"B&B 830, 10 min. from everything! - ROME",81015,"Emanuele",NA,"VII San Giovanni/Cinecittà",41.86272,12.54795,"Private room",45,3,107,"2019-10-23",0.82,10,364,"rome"
22335,"4  Apartments in Navona square (unit 1)",85707,"Elena",NA,"I Centro Storico",41.90028,12.46706,"Entire home/apt",23,1,112,"2021-01-17",1.83,4,340,"rome"
22573,"Splendido loft con pezzi di design nel cuore del Pigneto",86882,"Francesco",NA,"V Prenestino/Centocelle",41.89078,12.52634,"Entire home/apt",70,28,102,"2021-01-20",0.77,1,23,"rome"
22930,"Trastevere - Cedro 3 Terrace Apartment (1 Bedroom)",77540,"Sabrina",NA,"I Centro Storico",41.88992,12.46823,"Entire home/apt",70,3,64,"2020-02-18",0.49,5,314,"rome"
24557,"Mini apartment with garden & wifi",86053,"Els",NA,"XIV Monte Mario",41.91114,12.41477,"Entire home/apt",73,2,324,"2020-02-21",2.44,1,364,"rome"
25875,"Your holiday next to St. Peter",77932,"Giovanna",NA,"XIII Aurelia",41.89689,12.45695,"Entire home/apt",529,4,34,"2019-01-02",0.27,3,89,"rome"
26957,"Calisto6 B&B in the heart of Rome",3280,"Andrea",NA,"I Centro Storico",41.88788,12.47151,"Private room",46,1,12,"2020-09-21",0.09,3,355,"rome"
27816,"*Rome CAMPO de FIORI Lovely Romantic Studio*",119186,"Primarosa M.Rita",NA,"I Centro Storico",41.89603,12.47174,"Entire home/apt",55,2,135,"2020-01-08",1.12,3,2,"rome"
28929,"Luminous Trastevere Apartment, WiFi, Balcony, Lift",124415,"Andrea",NA,"I Centro Storico",41.88331,12.46576,"Entire home/apt",139,6,20,"2020-01-05",0.22,1,83,"rome"
29606,"PROSECCO in the GARDEN, steps to VATICAN+COLOSSEUM",127506,"Pino",NA,"XII Monte Verde",41.87855,12.45142,"Entire home/apt",50,2,138,"2020-11-04",1.15,1,343,"rome"
29902,"Villa Lauretana for families/friend",128832,"Loredana",NA,"IX Eur",41.78628,12.53519,"Entire home/apt",90,4,11,"2019-05-05",0.14,1,364,"rome"
31058,"WellnessInnRome Shortlet 2 people",133372,"Emanuela",NA,"I Centro Storico",41.90706,12.50129,"Private room",69,2,65,"2019-10-29",0.5,4,2,"rome"
31102,"Rome cheap small cozy confy room",133321,"Tiziana",NA,"V Prenestino/Centocelle",41.87675,12.54166,"Private room",14,3,169,"2019-07-19",2.34,1,22,"rome"
31430,"IRIS - 12 MIN TO COLOSSEO BY METRO",135012,"Angiola",NA,"II Parioli/Nomentano",41.93152,12.51622,"Private room",40,2,370,"2020-02-28",2.87,3,0,"rome"
31464,"Warm Apartment with a Hi-Fi Stereo and Quaint Balcony",135112,"Mario",NA,"IV Tiburtina",41.9149,12.54632,"Private room",49,2,391,"2020-02-21",3.15,1,1,"rome"
36223,"da nonna maria b&b near center",155546,"Micaela",NA,"II Parioli/Nomentano",41.90896,12.51953,"Private room",39,2,35,"2019-07-28",0.28,2,365,"rome"
37054,"Anna Home at Roman Forum",160020,"Lorenzo",NA,"I Centro Storico",41.89484,12.48758,"Entire home/apt",72,2,493,"2020-02-14",3.86,7,269,"rome"
37305,"Casa Pariolina - Suite The Romantic",161114,"Carla",NA,"II Parioli/Nomentano",41.92293,12.48844,"Private room",86,1,20,"2019-09-29",0.25,3,365,"rome"
37307,"Casa Pariolina-Suite Villa Borghese",161114,"Carla",NA,"II Parioli/Nomentano",41.923,12.48781,"Entire home/apt",88,1,26,"2021-01-17",0.2,3,363,"rome"
42829,"*COLOSEUM Front* Opera Theater Apt*",119186,"Primarosa M.Rita",NA,"I Centro Storico",41.90071,12.49646,"Entire home/apt",78,3,35,"2019-11-03",0.34,3,365,"rome"
43912,"Beautiful countryside villa - Rome",192075,"Rita",NA,"XV Cassia/Flaminia",42.05602,12.48512,"Entire home/apt",65,3,5,"2019-05-01",0.04,1,364,"rome"
44442,"In the very heart of Old Rome",195040,"Hanen",NA,"I Centro Storico",41.89431,12.47246,"Entire home/apt",86,1,247,"2020-02-29",1.96,3,1,"rome"
46669,"Sotto il cielo di Roma B&B (Sole)",205102,"Antonio",NA,"VIII Appia Antica",41.85056,12.47259,"Private room",50,1,2,"2019-05-16",0.06,2,365,"rome"
47149,"A due passi da San Pietro da Simona",212374,"Simona",NA,"XII Monte Verde",41.88066,12.45739,"Private room",82,3,147,"2019-04-10",1.23,2,281,"rome"
47213,"Sotto il cielo di Roma B&B (Luna)",205102,"Antonio",NA,"VIII Appia Antica",41.8522,12.47255,"Private room",50,1,4,"2019-10-18",0.04,2,365,"rome"
49206,"A Due Passi Da Trastevere",212374,"Simona",NA,"XII Monte Verde",41.88038,12.45725,"Private room",45,2,220,"2020-01-02",1.91,2,281,"rome"
49240,"PANTHEON CHARMING ACCOMODATION",224479,"Ermanno",NA,"I Centro Storico",41.89738,12.476,"Entire home/apt",68,2,23,"2020-01-01",0.18,3,175,"rome"
50333,"Bright&Cosy Penthouse Overlooking St. Peter's Dome",230736,"Sita Alessandra",NA,"I Centro Storico",41.91487,12.45485,"Entire home/apt",88,4,87,"2020-09-26",0.78,3,322,"rome"
50385,"Tiny but Special Studio apartment!",231096,"Laura",NA,"V Prenestino/Centocelle",41.8877,12.52558,"Entire home/apt",42,1,97,"2018-12-01",0.79,1,365,"rome"
50471,"Cozy bright Loft in Trastevere",231637,"Lavinia",NA,"XII Monte Verde",41.882,12.4673,"Entire home/apt",61,1,265,"2021-02-06",2.75,1,240,"rome"
52465,"roma centro storico",242549,"Laura",NA,"I Centro Storico",41.89568,12.49858,"Private room",60,3,0,"",NA,1,365,"rome"
52805,"CasaMastro",244775,"Francesco",NA,"I Centro Storico",41.88891,12.51287,"Entire home/apt",70,2,150,"2020-03-08",1.18,2,186,"rome"
53203,"Sanniti apartment, San Lorenzo stylish top floor",247495,"Gabriele",NA,"II Parioli/Nomentano",41.89773,12.51629,"Entire home/apt",67,3,95,"2019-11-30",0.76,1,365,"rome"
53265,"Nice & bright apt in St. Peter",247830,"Aldo E Stefano",NA,"XIII Aurelia",41.89815,12.4554,"Entire home/apt",58,5,121,"2020-10-31",1.12,1,158,"rome"
53322,"Roma Campo de fiori Studio Gio",248295,"Tom",NA,"I Centro Storico",41.89473,12.47468,"Entire home/apt",76,3,142,"2020-10-05",1.17,11,180,"rome"
53325,"Roma STUDIO BLU- CAMPO DE FIORI",248295,"Tom",NA,"I Centro Storico",41.89659,12.4744,"Entire home/apt",50,3,155,"2020-03-10",1.34,11,180,"rome"
53670,"Cozy and quiet  flat  few blocks bytheColisseum",3504,"Laura",NA,"I Centro Storico",41.89694,12.49117,"Entire home/apt",115,3,36,"2019-08-02",0.29,7,365,"rome"
53844,"Gorgeous studio Monti area 4 blocks bytheColisseum",3504,"Laura",NA,"I Centro Storico",41.89654,12.49113,"Entire home/apt",100,2,41,"2020-01-06",0.33,7,365,"rome"
54991,"la Casetta di Tiziana near the imperial Rome",259007,"Tiziana",NA,"VII San Giovanni/Cinecittà",41.87469,12.50516,"Entire home/apt",39,1,205,"2019-12-12",1.69,1,92,"rome"
55710,"Luxury and Elegant Apartment near St. Peter",263254,"Andrea E Carlotta",NA,"XIII Aurelia",41.89723,12.45127,"Entire home/apt",126,1,398,"2021-02-25",3.33,4,317,"rome"
56801,"ForMyFriends B&B 2 - Rome, Vatican",269706,"Matilde",NA,"I Centro Storico",41.91031,12.45788,"Private room",122,2,11,"2016-06-06",0.09,2,174,"rome"
57982,"Romantic getaway in Campo dei Fiori",276063,"Guglielmo",NA,"I Centro Storico",41.89687,12.47044,"Entire home/apt",64,3,44,"2020-02-26",0.39,27,0,"rome"
57996,"A week in Rome? Rent my home!",277019,"Lis Mari",NA,"XII Monte Verde",41.8807,12.44767,"Entire home/apt",40,4,185,"2019-09-25",1.5,1,184,"rome"
58137,"LOGGETTA DI TRASTEVERE B&B  Livia",276894,"Francesco",NA,"I Centro Storico",41.88591,12.46746,"Private room",100,2,1,"2012-09-17",0.01,10,280,"rome"
58273,"Loggetta di Trastevere apartment",276894,"Francesco",NA,"I Centro Storico",41.88562,12.46708,"Entire home/apt",398,2,271,"2020-02-23",3.24,10,2,"rome"
58343,"LOGGETTA DI TRASTEVERE B&B  Augusta",276894,"Francesco",NA,"I Centro Storico",41.887,12.46711,"Private room",110,1,10,"2015-06-08",0.08,10,280,"rome"
58352,"Value for money in Rome center",276063,"Guglielmo",NA,"I Centro Storico",41.89264,12.50463,"Entire home/apt",69,3,38,"2019-12-29",0.32,27,37,"rome"
59749,"WellnessInnRome ShortLet 11people",133372,"Emanuela",NA,"I Centro Storico",41.90613,12.5006,"Entire home/apt",240,3,77,"2020-01-29",0.62,4,352,"rome"
60300,"Enjoy apartment luxury in Rome",290437,"Guido",NA,"I Centro Storico",41.89862,12.49831,"Entire home/apt",565,2,109,"2020-03-08",1.77,1,353,"rome"
63092,"LA CASA DEI GERANI, for up to 5+BABY!! AIRCON,WIFI",307669,"Arabella",NA,"II Parioli/Nomentano",41.93106,12.52352,"Entire home/apt",89,3,6,"2019-07-16",0.07,1,341,"rome"
63229,"A cozy room with private bathroom",258506,"Emanuela",NA,"XII Monte Verde",41.87349,12.45792,"Private room",22,1,120,"2020-01-07",1.05,5,365,"rome"
64683,"Attic Sannio with terrace",316068,"Federico",NA,"VII San Giovanni/Cinecittà",41.88307,12.50436,"Entire home/apt",35,3,170,"2021-01-09",1.42,45,0,"rome"
65104,"Central 3bdr apt , A/C, WIFI",318301,"Andrea",NA,"VII San Giovanni/Cinecittà",41.88301,12.51498,"Entire home/apt",70,3,308,"2020-02-26",2.62,3,152,"rome"
65658,"PONTE TESTACCIO LOFT",321012,"Massimo",NA,"XII Monte Verde",41.87518,12.46915,"Entire home/apt",70,2,2,"2012-09-05",0.02,1,220,"rome"
66494,"apartment at 2 stops to coliseum air conditioning",325619,"Martino",NA,"VIII Appia Antica",41.87046,12.48254,"Entire home/apt",39,2,104,"2020-03-08",0.88,1,0,"rome"
68449,"ROOM SHARING BATHROOM",339461,"Enrica",NA,"I Centro Storico",41.89269,12.50857,"Private room",76,1,0,"",NA,2,365,"rome"
68450,"CAMERA   BAGNO  IN  CONDIVISIONE",339461,"Enrica",NA,"I Centro Storico",41.89205,12.50879,"Private room",76,1,0,"",NA,2,365,"rome"
68731,"Colisseum bright studio in Monti neighborhood",3504,"Laura",NA,"I Centro Storico",41.89456,12.49022,"Entire home/apt",95,2,19,"2019-11-09",0.16,7,365,"rome"
69146,"Rome Apartment beautiful ..",345563,"Giandomenico",NA,"VII San Giovanni/Cinecittà",41.88292,12.53103,"Entire home/apt",90,2,71,"2018-09-24",0.59,1,364,"rome"
70006,"Sole e Luna",353186,"Sole E Luna",NA,"I Centro Storico",41.89148,12.50181,"Private room",50,1,5,"2019-12-26",0.04,4,198,"rome"
70477,"Cozy Terrace by Vatican Muesums",355604,"Alex",NA,"I Centro Storico",41.904,12.44796,"Entire home/apt",65,2,129,"2020-10-05",1.08,3,212,"rome"
70621,"Apartment Rome's historic center Spanish Step",358775,"Antonino",NA,"I Centro Storico",41.90447,12.47536,"Entire home/apt",69,1,205,"2020-01-05",1.92,2,365,"rome"
71341,"Vatican Tradition and Design",364763,"Annabella",NA,"XIV Monte Mario",41.91065,12.44315,"Entire home/apt",45,2,21,"2018-02-20",0.18,1,251,"rome"
72042,"Beautiful, large and well located 3 bedroom Flat",356754,"Giovanni",NA,"XIII Aurelia",41.90441,12.4287,"Entire home/apt",50,30,165,"2020-01-06",1.37,1,12,"rome"
72073,"Medieval borgo in the heart of Rome",276063,"Guglielmo",NA,"I Centro Storico",41.89631,12.47111,"Entire home/apt",130,5,1,"2012-05-02",0.01,27,90,"rome"
72848,"Double room",353186,"Sole E Luna",NA,"I Centro Storico",41.88998,12.50248,"Private room",50,1,3,"2016-07-04",0.03,4,365,"rome"
73088,"Room in Rome Center /Termini",380641,"Mara",NA,"I Centro Storico",41.90303,12.50401,"Private room",33,1,40,"2018-10-07",0.33,2,90,"rome"
75474,"ELEGANT VILLA SWIMMING POOL, AIR/CON, GARDENS",400717,"Marina",NA,"III Monte Sacro",41.98963,12.52098,"Entire home/apt",1626,3,0,"",NA,1,358,"rome"
77549,"Flat for up to 7 people in the heart of Rome!",409283,"Denise",NA,"I Centro Storico",41.8959,12.50151,"Entire home/apt",150,3,20,"2018-05-01",0.24,1,365,"rome"
77831,"Bonheur Monti",417964,"Nathalie",NA,"I Centro Storico",41.89586,12.49193,"Entire home/apt",100,3,264,"2021-02-27",2.18,1,109,"rome"
78314,"DIAMOND Apartment",382155,"Michele",NA,"VII San Giovanni/Cinecittà",41.87516,12.51359,"Entire home/apt",69,3,17,"2020-02-10",0.17,12,266,"rome"
78697,"COLOSSEUM Ciao Bella Apartment",422925,"Floriana",NA,"I Centro Storico",41.89292,12.5004,"Entire home/apt",95,4,109,"2020-02-27",0.99,1,332,"rome"
79393,"Rome,  (Monteverde) 1  single room",427418,"Alessandra",NA,"XII Monte Verde",41.8687,12.43979,"Private room",43,1,3,"2019-05-25",0.03,1,365,"rome"
79410,"MonteverdeHouse",427609,"Alessandro",NA,"XII Monte Verde",41.87208,12.44708,"Entire home/apt",110,1,8,"2016-04-13",0.07,1,365,"rome"
80280,"Cappellari 2 Campo dei Fiori",316068,"Federico",NA,"I Centro Storico",41.89812,12.46937,"Entire home/apt",52,3,92,"2021-02-15",0.89,45,0,"rome"
80292,"Cappellari 3 Campo dei Fiori",316068,"Federico",NA,"I Centro Storico",41.89805,12.47005,"Entire home/apt",60,3,140,"2020-06-30",1.18,45,33,"rome"
80612,"Apartment Gli Archi 4 beds WIFI AC",435920,"Pina",NA,"VII San Giovanni/Cinecittà",41.8624,12.54301,"Entire home/apt",48,3,341,"2020-03-02",2.83,3,364,"rome"
81807,"DOUBLEROOM WITH PRIVATE BATHROOM",444360,"Mary",NA,"VII San Giovanni/Cinecittà",41.8474,12.58989,"Private room",25,1,30,"2019-09-19",0.25,1,89,"rome"
83569,"Budget Room Trastevere Stn.1  WiFi",455761,"Gianmaria",NA,"XII Monte Verde",41.87172,12.45717,"Private room",20,4,30,"2018-08-17",0.38,1,0,"rome"
84226,"The Historic Nobleman's Loft -5 Bedrooms!",434488,"Martin",NA,"I Centro Storico",41.89093,12.47048,"Entire home/apt",499,30,133,"2020-02-22",1.11,2,0,"rome"
84953,"DOMUS BERNARDINI ""C""",464811,"Luca",NA,"XIII Aurelia",41.89202,12.43859,"Entire home/apt",60,1,0,"",NA,4,364,"rome"
85103,"Rome guesthouse",465831,"Gabriel",NA,"II Parioli/Nomentano",41.90932,12.50343,"Hotel room",59,2,31,"2019-10-03",0.42,3,365,"rome"
85272,"B&B ZenTrastevere, New Red Room",149694,"B&B Zen Trastevere",NA,"I Centro Storico",41.88721,12.47294,"Private room",65,1,68,"2020-02-09",0.56,2,365,"rome"
85612,"B&B Zen Trastevere, New light blue Room",149694,"B&B Zen Trastevere",NA,"I Centro Storico",41.88558,12.47157,"Private room",65,4,27,"2016-10-12",0.23,2,365,"rome"
85857,"Aenea's B&B in the heart of Rome",470889,"Federica",NA,"I Centro Storico",41.89783,12.50317,"Hotel room",80,2,57,"2019-10-08",0.48,6,365,"rome"
86187,"Elegante Appartamento di Design Accanto al Vaticano",263254,"Andrea E Carlotta",NA,"XIII Aurelia",41.89643,12.45255,"Entire home/apt",75,1,326,"2020-03-12",2.77,4,116,"rome"
86649,"2 passi da...è il Bed and Breakfast",475065,"Renato",NA,"XV Cassia/Flaminia",41.93846,12.46545,"Hotel room",50,2,1,"2018-06-27",0.03,3,357,"rome"
86932,"TERRAZZA SAN PIETRO BEST IN ROME",476671,"Angelo",NA,"I Centro Storico",41.91124,12.45432,"Entire home/apt",60,2,2,"2017-04-07",0.04,7,364,"rome"
86942,"BABRI SIMIN TAJ  BB ROMA",476671,"Angelo",NA,"XI Arvalia/Portuense",41.86239,12.46591,"Private room",65,1,0,"",NA,7,364,"rome"
88428,"Space home near Piazza Navona",380607,"Laura",NA,"I Centro Storico",41.90069,12.47149,"Entire home/apt",294,2,219,"2020-07-04",1.82,2,192,"rome"
88611,"Cosy and quite room to enjoy Roma",484081,"Stefania",NA,"II Parioli/Nomentano",41.92146,12.47234,"Private room",38,2,42,"2019-10-30",0.35,1,90,"rome"
88982,"Casa Rubino,near the Coliseum",485491,"Irina",NA,"VII San Giovanni/Cinecittà",41.87966,12.51165,"Entire home/apt",80,2,13,"2019-12-31",0.13,1,359,"rome"
90666,"WikiRome Vatican 1to4 people Wi-Fi 200MBit",491169,"WikiRome",NA,"I Centro Storico",41.91065,12.45708,"Entire home/apt",80,2,202,"2020-03-16",1.68,1,311,"rome"
90971,"Rome best location!!!(ghetto)garden",486866,"Raffaella",NA,"I Centro Storico",41.89386,12.4784,"Entire home/apt",60,2,98,"2019-09-23",0.88,4,360,"rome"
91029,"Rome Villa Borghese B&B n.2",492474,"Filippo",NA,"II Parioli/Nomentano",41.91519,12.49691,"Private room",38,2,6,"2020-07-17",0.05,2,364,"rome"
91713,"World Wide Bed Prenestino. ""Easy"" room ensuite",229246,"Gigi",NA,"V Prenestino/Centocelle",41.89336,12.54569,"Private room",33,2,49,"2018-07-11",0.46,1,1,"rome"
93976,"Studio Gio 2 in campo dei fiori",248295,"Tom",NA,"I Centro Storico",41.89487,12.47264,"Entire home/apt",50,3,96,"2020-01-03",0.81,11,180,"rome"
94106,"The Vatican Flat - Chic w/Jacuzzi",503401,"Armando",NA,"I Centro Storico",41.91406,12.45217,"Entire home/apt",49,2,101,"2019-12-02",0.85,1,0,"rome"
95009,"Re di Roma Apartment 1/4 adult",506316,"Andrea",NA,"VII San Giovanni/Cinecittà",41.87468,12.52456,"Entire home/apt",50,3,13,"2019-09-23",0.11,4,336,"rome"
95415,"Trevi palazzo storico suite B&B",508116,"Emanuele Mercuzio",NA,"I Centro Storico",41.90235,12.49102,"Private room",46,1,513,"2021-01-13",4.27,3,183,"rome"
95463,"Bed&Breakfast Gallery  Double Room",508291,"Michele",NA,"XIV Monte Mario",41.90777,12.44356,"Hotel room",58,1,1,"2012-10-14",0.01,2,363,"rome"
96351,"Il delizioso attico immerso nella Città Eterna.",511552,"Fiammetta Maria",NA,"I Centro Storico",41.89184,12.48915,"Entire home/apt",160,3,134,"2020-10-31",1.12,1,251,"rome"
97093,"A few steps from St. Peter",77932,"Giovanna",NA,"XIII Aurelia",41.89688,12.45695,"Entire home/apt",100,2,94,"2020-02-22",0.79,3,274,"rome"
99749,"Holiday home  Santa Maria Maggiore",525112,"Silvia",NA,"I Centro Storico",41.89926,12.50029,"Entire home/apt",90,3,169,"2020-02-22",1.58,1,93,"rome"
102350,"Julia's Cottage",533391,"Giulia",NA,"VI Roma delle Torri",41.91436,12.68375,"Entire home/apt",49,2,32,"2019-09-08",0.59,1,0,"rome"
102672,"ARIA DI MARE  A 20 KM DA ROMA",536398,"Antonella",NA,"X Ostia/Acilia",41.72619,12.28681,"Entire home/apt",100,3,6,"2019-06-23",0.17,3,303,"rome"
103245,"Trastevere - Manara House",538724,"Carla",NA,"I Centro Storico",41.88788,12.46975,"Entire home/apt",70,2,269,"2020-10-03",2.25,1,360,"rome"
103870,"CASACHICA Your holiday home in Rome",535822,"Fabrizio",NA,"I Centro Storico",41.89903,12.50479,"Entire home/apt",58,3,195,"2020-08-22",1.64,1,362,"rome"
104339,"Colorful apartment close MetroB",543054,"Giuseppe",NA,"VIII Appia Antica",41.8542,12.48235,"Entire home/apt",80,2,7,"2017-12-02",0.06,3,362,"rome"
105081,"A Modern flat near Trastevere",1033076,"Rca Immobiliare",NA,"XII Monte Verde",41.86175,12.45183,"Entire home/apt",80,4,3,"2012-07-01",0.03,6,179,"rome"
105153,"Small but nice double room in Rome",546346,"Giulia",NA,"XIV Monte Mario",41.9428,12.41986,"Private room",45,3,2,"2014-05-21",0.02,3,307,"rome"
107569,"B&B DOLCE VIRGINIA-J.Suite Orchidea",557098,"Flora",NA,"VII San Giovanni/Cinecittà",41.88018,12.51087,"Private room",60,2,4,"2018-06-03",0.06,3,364,"rome"
108035,"Sweet Rome in a typical district.",559233,"",NA,"V Prenestino/Centocelle",41.88814,12.52974,"Entire home/apt",70,2,36,"2020-02-21",0.38,1,1,"rome"
108039,"Sweet terrace by Vatican Musuem New wifi 100Mbs!",355604,"Alex",NA,"I Centro Storico",41.90403,12.44529,"Entire home/apt",40,2,121,"2021-02-24",1.53,3,270,"rome"
108566,"Beautiful, bright and comfortable",561783,"Eugenia",NA,"IV Tiburtina",41.909,12.53458,"Entire home/apt",70,2,3,"2017-12-12",0.03,2,358,"rome"
110515,"Big Apartment in the heart of Rome",464660,"Barbara",NA,"II Parioli/Nomentano",41.89666,12.51279,"Entire home/apt",148,3,142,"2020-02-21",1.29,5,357,"rome"
111424,"LOVELY and BABY FRIENDLY FLAT FOR RENT",477332,"Cristina",NA,"V Prenestino/Centocelle",41.87643,12.53808,"Private room",49,3,0,"",NA,1,89,"rome"
113590,"SMALL STUDIO FLAT Btw Termini & Colosseum!",577650,"Antonella",NA,"I Centro Storico",41.89241,12.51003,"Entire home/apt",23,2,535,"2020-09-28",4.5,1,153,"rome"
115789,"@LaBellaSosta near ViaVeneto (10"" Termini Station)",551195,"LA BELLA SOSTA (Simona)",NA,"I Centro Storico",41.90846,12.49854,"Entire home/apt",89,2,108,"2019-11-02",0.91,2,264,"rome"
116291,"Charming room AL Cupolone Guest House ",NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"rome"
6623,"Venice Blue on Canal apartment",15016,"Francesca","Isole","San Polo",45.43823,12.32902,"Entire home/apt",225,7,162,"2019-11-06",1.18,3,345,"venice"
6624,"Venice garden charme and canal view!",15016,"Francesca","Isole","Santa Croce",45.43971,12.32799,"Entire home/apt",250,7,64,"2019-11-03",0.56,3,326,"venice"
12074,"Venice home to relax and emotions",15016,"Francesca","Isole","Santa Croce",45.44049,12.32877,"Entire home/apt",122,4,184,"2019-10-07",1.39,3,361,"venice"
27116,"Charming room with balcony close to S. Mark's",116144,"Gianni","Isole","San Marco",45.43221,12.33411,"Private room",120,1,410,"2020-02-21",3.18,2,341,"venice"
44527,"Historical Luxury Apartment on Calm Sunny Canal",120215,"Marc & Elisabeth","Isole","Cannaregio",45.44754,12.32918,"Entire home/apt",250,2,73,"2021-02-15",0.61,1,360,"venice"
44998,"Furlani Loft for up to 6",198581,"Laura","Isole","Castello",45.43854,12.34959,"Entire home/apt",160,5,6,"2019-11-03",0.05,8,362,"venice"
46054,"Fuseri Apartment -Canal view",198581,"Laura","Isole","San Marco",45.43439,12.33509,"Entire home/apt",180,1,59,"2019-11-03",0.51,8,346,"venice"
47383,"Ca' Barba B&B: room n102 (jacuzzi shower)",214390,"Alessandro","Isole","San Polo",45.43846,12.33235,"Hotel room",46,2,274,"2020-09-27",2.15,4,347,"venice"
47549,"Ca' Barba Apartment",215652,"Caterina E Alessandro","Isole","Dorsoduro",45.43593,12.32521,"Entire home/apt",136,2,145,"2020-01-18",1.28,2,246,"venice"
49656,"Ca' Foscari Apartment",226598,"Andrea","Isole","Dorsoduro",45.43549,12.32612,"Entire home/apt",83,3,74,"2020-08-25",0.73,2,363,"venice"
51847,"Furlani Apartment",198581,"Laura","Isole","Castello",45.43546,12.34636,"Entire home/apt",130,1,8,"2019-10-06",0.07,8,362,"venice"
56687,"Waterfront Charm in Central Venice",268967,"Renato","Isole","Cannaregio",45.44525,12.33166,"Entire home/apt",150,3,47,"2019-05-29",0.45,1,89,"venice"
60007,"Apartament alla Fenice a Venezia",288678,"Furio","Isole","San Marco",45.43302,12.332,"Entire home/apt",150,1,159,"2020-10-18",1.33,1,365,"venice"
60020,"Bed and Breakfast Venice.it",288785,"Nicola","Isole","Santa Croce",45.442,12.33075,"Hotel room",33,2,44,"2020-11-05",0.35,2,355,"venice"
60304,"B&B  Venice Casa Baseggio",290452,"Marco","Isole","Cannaregio",45.44334,12.33483,"Private room",72,1,148,"2020-08-11",1.26,1,270,"venice"
61714,"B&B AL CANAL VENICE canal view",289023,"Francesca","Isole","Giudecca",45.42708,12.31823,"Private room",73,2,280,"2020-08-03",2.3,3,270,"venice"
63267,"Appartamento con splendida vista sulla Laguna",308732,"Cristina","Isole","Castello",45.43886,12.3499,"Entire home/apt",90,3,11,"2020-01-03",0.32,1,364,"venice"
65926,"APPARTAMENTO AL PERGOLO  CANAL VIEW",289023,"Francesca","Isole","Dorsoduro",45.43108,12.32593,"Entire home/apt",149,2,149,"2019-10-28",1.46,3,364,"venice"
69375,"Armonia Apartment  Venice's flavour",347332,"Guido","Isole","Cannaregio",45.44555,12.32155,"Entire home/apt",130,3,24,"2019-05-09",0.2,3,362,"venice"
69877,"Central room with garden's view",351965,"Ca' Turelli","Isole","Dorsoduro",45.4338,12.32574,"Private room",126,2,6,"2017-05-11",0.06,3,365,"venice"
71460,"COZY ROOM EASY TO GET VENICE AND AIRPORTS !",365995,"Andre","Terraferma","San Lorenzo XXV Aprile",45.49249,12.24348,"Private room",49,2,248,"2019-11-03",2.08,2,365,"venice"
71735,"a stone's throw to St.Markwith WiFi",368293,"Grazia","Isole","San Marco",45.43482,12.33648,"Entire home/apt",99,2,97,"2020-02-02",0.82,2,304,"venice"
71870,"Biennale - Great & cosy flat",369617,"Irene","Isole","Castello",45.42978,12.35715,"Entire home/apt",81,3,209,"2020-02-25",1.71,4,310,"venice"
71874,"rooms in Venice",369642,"Valter","Isole","Santa Croce",45.44207,12.32577,"Private room",100,1,52,"2019-10-27",0.49,2,365,"venice"
72740,"Eco Venice 1",377929,"Attilio","Terraferma","Favaro",45.507,12.28175,"Entire home/apt",64,2,313,"2020-03-06",2.62,5,238,"venice"
74042,"Low Cost Romantic Venice",9609304,"Luca","Isole","Castello",45.43369,12.35051,"Entire home/apt",69,3,519,"2019-11-03",4.39,3,306,"venice"
